name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jamestown,2017-09-07,59,47.3,51.9,59,42.6,50.6,47.8,86.77,0.06,,70.83,,0,0,25,16.8,240.1,1014.3,50.8,9.5,,,,,2017-09-07T06:48:51,2017-09-07T19:40:04,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-08,60.2,48.1,53.5,60.2,44.6,52.6,49.6,87.16,0.59,,66.67,,0,0,20.1,10.2,256.3,1020.8,68.1,9.4,,,,,2017-09-08T06:49:53,2017-09-08T19:38:21,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-09-09,60.8,47.8,53.8,60.8,47.8,53.8,46.3,77.59,0.01,,4.17,,0,0,17.2,10.1,81.9,1029,56.7,9.6,,,,,2017-09-09T06:50:55,2017-09-09T19:36:37,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK"
Jamestown,2017-09-10,64.9,41.3,52.9,64.9,40.5,52.8,45.6,78.73,0,,0,,0,0,,11,68.3,1031.5,3.6,9.8,,,,,2017-09-10T06:51:58,2017-09-10T19:34:53,0.61,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK"
Jamestown,2017-09-11,68,40.9,56,68,40.9,56,46.5,73.36,0,,0,,0,0,8.1,8.4,106.1,1026.9,0.9,9.6,,,,,2017-09-11T06:53:00,2017-09-11T19:33:08,0.66,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,99425099999,72526014860,KDKK,KJHW"
Jamestown,2017-09-12,73.2,49.7,61.6,73.2,48.1,61.5,50.7,69.71,0,,0,,0,0,,7.9,103.8,1017.9,0.1,9.8,,,,,2017-09-12T06:54:03,2017-09-12T19:31:24,0.71,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-13,75,53.2,64.6,75,53.2,64.6,57.8,79.31,0,,0,,0,0,16.1,10.1,196.1,1011.9,30.7,9.9,,,,,2017-09-13T06:55:05,2017-09-13T19:29:39,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-09-14,66.9,59.1,63.4,66.9,59.1,63.4,60.4,90.22,1.7,,41.67,,0,0,,10.8,286.2,1013.4,54.5,9.3,,,,,2017-09-14T06:56:08,2017-09-14T19:27:54,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-15,73.1,54.2,63.1,73.1,54.2,63.1,58.4,85.84,0,,0,,0,0,,9.9,308.9,1020.3,60.2,6.2,,,,,2017-09-15T06:57:10,2017-09-15T19:26:08,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-16,75.8,56,65.9,75.8,56,65.9,59.7,81.5,0,,0,,0,0,,7.8,68.2,1023.1,5,9,,,,,2017-09-16T06:58:13,2017-09-16T19:24:23,0.92,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-17,76.9,57.7,67.5,76.9,57.7,67.5,61.5,82.68,0,,0,,0,0,,7.7,167.6,1021.5,15.3,8.1,,,,,2017-09-17T06:59:16,2017-09-17T19:22:38,0.96,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-18,76.9,59,67.7,76.9,59,67.7,62.8,85.32,0,,8.33,,0,0,,8.5,176.9,1019.6,35.5,7.9,,,,,2017-09-18T07:00:19,2017-09-18T19:20:52,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-19,75.9,61.3,67.8,75.9,61.3,67.8,62.1,83.46,0,,0,,0,0,,8.8,147.5,1017.6,21.5,8.4,,,,,2017-09-19T07:01:22,2017-09-19T19:19:07,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-09-20,79.1,56.8,67.4,79.1,56.8,67.5,60.2,79.14,0,,0,,0,0,2.2,7.6,138.8,1017.5,14.4,9.5,,,,,2017-09-20T07:02:25,2017-09-20T19:17:21,0,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,99425099999,KDKK,KJHW"
Jamestown,2017-09-21,79.1,56,68,79.1,56,68,60.1,78.47,0,,0,,0,0,,8.9,134.3,1020.3,19.2,7.8,,,,,2017-09-21T07:03:28,2017-09-21T19:15:36,0.01,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-22,79,55.8,67.8,79,55.8,67.8,57.3,71.4,0,,0,,0,0,,8.1,142.5,1021,0.2,9.7,,,,,2017-09-22T07:04:31,2017-09-22T19:13:50,0.03,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-09-23,81.1,55.9,69.1,82.4,55.9,69.3,59.4,73.42,0,,0,,0,0,,7.9,211.5,1021.5,8.3,9,,,,,2017-09-23T07:05:34,2017-09-23T19:12:05,0.06,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-24,83.9,61.1,72.4,85.7,61.1,72.8,64.3,78.13,0,,0,,0,0,,9,126.2,1021.9,12.7,7.2,,,,,2017-09-24T07:06:38,2017-09-24T19:10:20,0.09,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-25,83.1,63.9,73.9,84.6,63.9,74.3,64.7,74.58,0,,0,,0,0,,7,107.3,1019.4,2.1,8.9,,,,,2017-09-25T07:07:42,2017-09-25T19:08:34,0.13,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-26,83.1,64,72.9,84.8,64,73.3,64.8,77.67,0,,0,,0,0,,7.7,218.4,1017.2,2.3,8.9,,,,,2017-09-26T07:08:46,2017-09-26T19:06:50,0.17,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-27,82.2,61.3,70.6,83.1,61.3,70.9,62.8,78.39,0,,4.17,,0,0,23.9,13.5,245,1014.2,11.3,8.7,,,,,2017-09-27T07:09:50,2017-09-27T19:05:05,0.22,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-28,59.5,53.3,55.1,59.5,53.3,55.1,46.3,72.41,0,,0,,0,0,25.3,11.7,322.7,1017.9,75.7,9.9,,,,,2017-09-28T07:10:54,2017-09-28T19:03:20,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-09-29,58.9,42.9,50.8,58.9,40.4,50,44.7,80.13,0.2,,29.17,,0,0,31.2,20.5,251.5,1018.9,43.1,9.9,,,,,2017-09-29T07:11:58,2017-09-29T19:01:36,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-09-30,52.3,43.8,47.5,52.3,40,44.3,41.5,81.12,0.16,,29.17,,0,0,31.8,15.2,307.6,1027.5,67.4,8.6,,,,,2017-09-30T07:13:03,2017-09-30T18:59:52,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-01,61.2,36.9,47.5,61.2,33.4,46.4,38.2,73.53,0,,0,,0,0,,8.1,134.3,1029.7,0,9.1,,,,,2017-10-01T07:14:08,2017-10-01T18:58:09,0.4,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-10-02,68.1,40.7,53.9,68.1,38.9,53.3,41.1,66.02,0,,0,,0,0,,7,112.1,1029.6,0,9.9,,,,,2017-10-02T07:15:13,2017-10-02T18:56:25,0.44,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-03,73.3,50,60.6,73.3,50,60.6,46.9,61.99,0,,0,,0,0,23,11.9,184.8,1032,0,9.9,,,,,2017-10-03T07:16:18,2017-10-03T18:54:43,0.47,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,99425099999,72526014860,KDKK,KJHW"
Jamestown,2017-10-04,73.2,53.7,63.6,73.2,53.7,63.6,55,74.33,0.09,,20.83,,0,0,28.9,16,212.4,1026.9,55.2,9.8,,,,,2017-10-04T07:17:24,2017-10-04T18:53:00,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-05,68,54.3,62.2,68,54.3,62.2,56.1,82.22,0.24,,25,,0,0,24.2,14.7,247.5,1021.4,43.4,7.8,,,,,2017-10-05T07:18:30,2017-10-05T18:51:18,0.5,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KERI,72526604751,KBFD,74498914747,99425099999,72526014860,KDKK,KJHW"
Jamestown,2017-10-06,63.1,55.4,59.2,63.1,55.4,59.2,57.8,95.43,0.06,,45.83,,0,0,,7.9,208.2,1019.7,91.6,3.9,,,,,2017-10-06T07:19:36,2017-10-06T18:49:37,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-07,76.1,61.3,67.7,76.1,61.3,67.7,59.5,76.94,0,,0,,0,0,37.1,19.3,189.6,1014.2,37.2,8.4,,,,,2017-10-07T07:20:43,2017-10-07T18:47:56,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-10-08,71.3,60.4,63.8,71.3,60.4,63.8,58.4,82.79,0.12,,29.17,,0,0,36.5,18.2,205.7,1011.9,65.3,9.9,,,,,2017-10-08T07:21:49,2017-10-08T18:46:15,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-09,67.7,61.2,63.9,67.7,61.2,63.9,62.8,96.34,0.41,,66.67,,0,0,28.3,13.3,236.4,1011.8,85.8,7.5,,,,,2017-10-09T07:22:56,2017-10-09T18:44:35,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KERI,72526604751,KBFD,74498914747,99425099999,KDKK,KJHW"
Jamestown,2017-10-10,71.2,57.2,63.1,71.2,57.2,63.1,57.2,83,0,,0,,0,0,,8,252.1,1021,40.2,9,,,,,2017-10-10T07:24:03,2017-10-10T18:42:56,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-11,60.1,52.2,55.5,60.1,52.2,55.5,53.1,91.81,1.54,,58.33,,0,0,31.1,15.9,63.2,1019.9,71.9,7.8,,,,,2017-10-11T07:25:11,2017-10-11T18:41:18,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-10-12,60.3,51.4,55.9,60.3,51.4,55.9,52.9,89.8,0,,8.33,,0,0,25.3,13.6,122.1,1023.4,91.6,9.9,,,,,2017-10-12T07:26:19,2017-10-12T18:39:40,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-13,61.2,53.3,56.3,61.2,53.3,56.2,52,85.91,0.14,,4.17,,0,0,28.7,13.7,170.4,1024.8,90.8,9.9,,,,,2017-10-13T07:27:27,2017-10-13T18:38:03,0.81,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-14,70,55.5,60.9,70,55.5,60.9,55.4,83.44,0.03,,4.17,,0,0,,11.3,184.2,1022.9,65.5,9.6,,,,,2017-10-14T07:28:36,2017-10-14T18:36:26,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-15,73.4,49.1,62.8,73.4,43.8,62.6,57.2,82.36,0.05,,16.67,,0,0,37.7,21.7,224.2,1011.8,76.1,9.9,,,,,2017-10-15T07:29:45,2017-10-15T18:34:51,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-10-16,48.1,37,43.9,42.3,34.6,39.1,34.8,70.82,0.01,,4.17,,0,0,26.4,16.7,302.3,1022.5,54.5,9.9,,,,,2017-10-16T07:30:54,2017-10-16T18:33:16,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-17,59,30.5,45,59,25,42.6,35,70.99,0.04,,4.17,,0,0,27.7,15.9,207.7,1025.8,0.3,9.7,,,,,2017-10-17T07:32:03,2017-10-17T18:31:42,0.98,Rain,Clear conditions throughout the day with morning rain.,rain,"KERI,72526604751,KBFD,74498914747,99425099999,72526014860,KDKK,KJHW"
Jamestown,2017-10-18,66,42.5,54.3,66,37.6,52.5,39.8,59.96,0.04,,4.17,,0,0,24.2,12.3,208.1,1025.5,0,9.9,,,,,2017-10-18T07:33:13,2017-10-18T18:30:09,1,Rain,Clear conditions throughout the day with early morning rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-10-19,66.8,44.6,55.4,66.8,40.1,54.3,44.3,67.45,0,,0,,0,0,29.8,20.3,220.1,1021.1,10.5,9.9,,,,,2017-10-19T07:34:23,2017-10-19T18:28:37,1,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-20,66.7,41,54.9,66.7,40.7,54.4,41.3,65,0,,0,,0,0,,7.9,244.3,1024.5,4,8.7,,,,,2017-10-20T07:35:34,2017-10-20T18:27:06,0,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-21,69.4,44.5,57,69.4,43.5,56.4,40.8,55.48,0,,0,,0,0,,9,157.8,1026.3,0,9.9,,,,,2017-10-21T07:36:45,2017-10-21T18:25:36,0.01,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-10-22,73.3,51.8,61.5,73.3,51.8,61.5,47.5,61.1,0,,0,,0,0,24.2,12.7,176.7,1025.1,0,9.9,,,,,2017-10-22T07:37:56,2017-10-22T18:24:07,0.04,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-23,66,56.2,60.9,66,56.2,60.9,53.3,76.36,0,,25,,0,0,36.7,21.5,167.8,1014.9,33,9.9,,,,,2017-10-23T07:39:07,2017-10-23T18:22:39,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-24,55.4,45.4,51.5,55.4,39.1,49.9,45.8,81.41,0.01,,29.17,,0,0,32.1,19.4,201.5,1005.1,57.8,9.4,,,,,2017-10-24T07:40:19,2017-10-24T18:21:12,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-10-25,44.3,39.2,42.5,39.1,34.2,36.3,36.5,79.41,0.01,,20.83,,0,0,27.1,17.9,210.9,1008.1,83.4,9.9,,,,,2017-10-25T07:41:31,2017-10-25T18:19:46,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-26,48.9,37.5,41.7,43.3,33.8,38.3,36.2,82.56,0,,16.67,,0,0,19.7,15.6,260.3,1012.9,54.3,8.9,,,,,2017-10-26T07:42:43,2017-10-26T18:18:22,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-27,65.9,35.4,49.5,65.9,30.3,46.9,36.7,64.71,0,,0,,0,0,26.4,17.8,184.5,1013.1,6.1,9.9,,,,,2017-10-27T07:43:56,2017-10-27T18:16:58,0.23,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-10-28,53.4,37.4,46.6,53.4,31.5,43.7,41.1,82.58,0.04,,62.5,,0,0,25.3,10.1,208.8,1010.2,59.3,9.6,,,,,2017-10-28T07:45:09,2017-10-28T18:15:36,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-10-29,39.2,36.4,38.1,37.4,30.8,33.1,36.7,94.65,0.03,,87.5,,0,0,24.7,15.1,162.5,1007.4,85.3,8.3,,,,,2017-10-29T07:46:22,2017-10-29T18:14:16,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-30,42.3,35.4,38.7,33.4,25,29.5,33.2,81.15,0.01,,54.17,,0,0,35.7,21.9,259.5,1002.1,90.9,9.7,,,,,2017-10-30T07:47:35,2017-10-30T18:12:56,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-10-31,38.9,35.2,36.8,30.1,24.4,28,28.9,73.44,0.02,,58.33,,0,0,31.9,22.4,223.9,1016.8,88.8,9.9,,,,,2017-10-31T07:48:49,2017-10-31T18:11:38,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-01,42.3,30.2,35.7,37,24.3,30,31.9,86.41,0.03,,50,,0,0,24.2,12.6,175.9,1022.4,74.7,8,,,,,2017-11-01T07:50:03,2017-11-01T18:10:22,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-11-02,58.1,43.2,53.3,58.1,38.1,52.2,50.1,89.04,0.03,,41.67,,0,0,41.8,16.2,191,1018.9,88.1,8.5,,,,,2017-11-02T07:51:17,2017-11-02T18:09:06,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-03,60.3,38.3,48.7,60.3,35,46.2,44.3,85.4,0.02,,41.67,,0,0,25.5,14.9,272.8,1021.3,76.9,7.7,,,,,2017-11-03T07:52:31,2017-11-03T18:07:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-04,53.2,31.1,42.6,53.2,25.3,39.6,31.5,68.48,0,,0,,0,0,21.9,13.9,117.8,1024.4,31.2,9.9,,,,,2017-11-04T07:53:46,2017-11-04T18:06:41,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-11-05,56.2,47.2,51.5,56.2,41.3,49.1,49.3,92.35,0.07,,84,,0,0,36,14.9,173,1014.3,89.5,8.2,,,,,2017-11-05T06:55:00,2017-11-05T17:05:30,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-11-06,56.7,38.1,44.8,56.7,32.4,40.8,41,86.92,0.08,,54.17,,0,0,21.9,15.7,286.9,1017.8,96,7.6,,,,,2017-11-06T06:56:15,2017-11-06T17:04:21,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-07,38.1,30.8,35.2,36.1,26,30.7,29.5,79.72,0,,0,,0,0,20.8,11.1,65.4,1025,64.9,9.6,,,,,2017-11-07T06:57:29,2017-11-07T17:03:14,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-08,43.2,23,34.4,42.4,20,32,24.4,69.08,0,,0,,0,0,,8,196.5,1025.8,4.4,9.5,,,,,2017-11-08T06:58:44,2017-11-08T17:02:08,0.62,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-09,46.2,25.3,35.4,40.2,17.6,29.1,27.1,73.84,0,,12.5,,0,0,37.9,26,218.8,1019.1,34.9,9.8,,,,,2017-11-09T06:59:59,2017-11-09T17:01:04,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-10,27.3,10.8,18.9,13.3,5.4,9,11.2,72.25,0,,0,,0.74,0.74,32.5,21.8,289,1031,58.7,8.9,,,,,2017-11-10T07:01:13,2017-11-10T17:00:02,0.73,Partially cloudy,Partly cloudy throughout the day.,snow,"KERI,72526604751,KBFD,74498914747,99425099999,72526014860,KDKK,KJHW"
Jamestown,2017-11-11,34,10.4,22.7,28.8,5,17.6,11.2,64.68,0,,0,,0.44,1.18,,10.2,118.4,1034,18.2,9.8,,,,,2017-11-11T07:02:28,2017-11-11T16:59:02,0.79,Clear,Clear conditions throughout the day.,snow,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-12,37.4,25.2,31.1,35.5,16,26.3,20.1,64.52,0,,4.17,,0,0.39,,9,155.1,1028.7,61,9.9,,,,,2017-11-12T07:03:42,2017-11-12T16:58:03,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-11-13,38.1,32.2,35.1,36.1,27.9,32.8,32.6,90.4,0,,8.33,,0,0,,7,269.1,1028.5,76,6.8,,,,,2017-11-13T07:04:57,2017-11-13T16:57:06,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-14,37.3,30.7,34.4,37.3,27.5,32.4,33,94.6,0,,0,,0,0,,6.8,155.2,1028.4,71.8,4.6,,,,,2017-11-14T07:06:11,2017-11-14T16:56:11,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-15,43.3,27.2,35.8,37.2,19.1,29,29,78.6,0,,12.5,,0,0,29.9,18.8,168.8,1018.6,35.1,8.3,,,,,2017-11-15T07:07:25,2017-11-15T16:55:19,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,99425099999,KDKK,KJHW"
Jamestown,2017-11-16,42.4,32.2,37.3,35.5,22.8,28.5,33.8,87.27,0.15,,83.33,,0,0,34.3,21.3,263.6,1013,85.8,7.9,,,,,2017-11-16T07:08:39,2017-11-16T16:54:28,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-11-17,39.1,28.4,32.9,38.4,20.8,26.4,26.6,77.58,0,,0,,0,0,27.7,16.1,243.4,1021.8,59.7,9.9,,,,,2017-11-17T07:09:52,2017-11-17T16:53:39,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,99425099999,72526014860,KDKK,KJHW"
Jamestown,2017-11-18,51.9,32.2,42.2,51.9,23.9,36.4,37.8,85.32,0.66,,62.5,,0,0,34.3,15.9,188.4,1000,76.5,9.1,,,,,2017-11-18T07:11:05,2017-11-18T16:52:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-19,51,26.9,33.2,51,16.5,23.4,30.4,89.21,0.55,,79.17,,2.02,2.02,34.4,21.8,292.5,1003.4,72.6,5.6,,,,,2017-11-19T07:12:18,2017-11-19T16:52:07,0,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"KERI,72526604751,KBFD,74498914747,KDKK,72523504720,KJHW"
Jamestown,2017-11-20,36.4,26.8,31.6,28.5,15.3,21.2,23.5,72.75,0.02,,16.67,,1.21,3.23,31.1,20.4,231.5,1016.6,37.7,9,,,,,2017-11-20T07:13:30,2017-11-20T16:51:24,0.02,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-21,50.1,34.3,42,50.1,24.3,34.8,23.7,48.87,0,,8.33,,0.03,1.78,37.1,20.8,209.3,1012.2,16.4,9.9,,,,,2017-11-21T07:14:42,2017-11-21T16:50:44,0.04,Clear,Clear conditions throughout the day.,snow,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,KJHW"
Jamestown,2017-11-22,39.9,25.3,29.9,33.1,17.3,21.3,25.9,84.97,0.07,,33.33,,0,0.39,24.2,14.7,306.5,1020.3,86.4,8,,,,,2017-11-22T07:15:53,2017-11-22T16:50:05,0.07,"Snow, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,snow,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-23,32.2,24.5,28.6,25,17.8,21.3,21.9,75.77,0,,0,,0,0,19.7,12.5,178.6,1019.5,88.5,9.9,,,,,2017-11-23T07:17:04,2017-11-23T16:49:29,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
Jamestown,2017-11-24,48.1,27.4,37.9,41.8,19,30.8,22.9,56.88,0.01,,4.17,,0,0,37.1,19.7,198.2,1012.6,8.6,9.9,,,,,2017-11-24T07:18:14,2017-11-24T16:48:55,0.14,Rain,Clear conditions throughout the day with morning rain.,rain,"KERI,72526604751,KBFD,74498914747,KDKK,KJHW"
